matrix,m,n,kl_off_full,kl_off_without,share_off,kl_task_full,kl_task_without,share_task
model.layers.17.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012015495857054345,0.010076228560969014,1.1792032751879693,1.1746126535001693,0.0038929858696908903
model.layers.17.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.01184521778039171,0.02410497259688804,1.1792032751879693,1.1691450198021618,0.008529704417759687
model.layers.18.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011839818015669348,0.024549844412619648,1.1792032751879693,1.1717932141491605,0.006283955612002234
model.layers.18.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012077712204092518,0.004950394251848289,1.1792032751879693,1.177095312878298,0.0017876157181935248
model.layers.18.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012108469358763835,0.0024163965780786834,1.1792032751879693,1.1780257468813966,0.000998579576015013
model.layers.18.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012136459360325603,0.0001103770647564728,1.1792032751879693,1.1791795709930148,2.0101873403177706e-05
model.layers.18.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012137733883955693,5.372556103888648e-06,1.1792032751879693,1.1792010303300682,1.9037073152317063e-06
model.layers.18.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012118813266936604,0.0015641903344391084,1.1792032751879693,1.1782563141186206,0.0008030515936259253
model.layers.18.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011993195659150893,0.01191348074556875,1.1792032751879693,1.1751794037113286,0.0034123645696280125
model.layers.18.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.011775732007106148,0.02982971501039533,1.1792032751879693,1.1688979958905574,0.008739188157164124
model.layers.19.self_attn.q_proj.weight,4096,1024,0.012137799094962308,0.012054016018800181,0.0069026580112782066,1.1792032751879693,1.1772293735049182,0.0016739282569719904
model.layers.19.self_attn.k_proj.weight,512,1024,0.012137799094962308,0.01210804510947976,0.0024513493138057507,1.1792032751879693,1.1788139954950805,0.00033012093934925435
model.layers.19.self_attn.v_proj.weight,512,1024,0.012137799094962308,0.012034946416887423,0.008473750246663192,1.1792032751879693,1.1780472711431402,0.00098032635182832
model.layers.19.self_attn.o_proj.weight,1024,2048,0.012137799094962308,0.011562102002951428,0.047430105532873634,1.1792032751879693,1.171282841127167,0.0067167673525497795
model.layers.19.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012103408925817545,0.002833311778824621,1.1792032751879693,1.178514380601841,0.0005842034199052826
model.layers.19.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.011994213769512452,0.011829601423329672,1.1792032751879693,1.175563502640047,0.0030866370748012795
model.layers.19.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.01173935967316949,0.03282633191368167,1.1792032751879693,1.1698800085952905,0.007906411717854667
model.layers.20.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.01169339880513616,0.03661292186081688,1.1792032751879693,1.1715547272767806,0.0064861996842482394
model.layers.20.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012101480990954674,0.0029921490480682156,1.1792032751879693,1.1775260067875082,0.001422374272318505
model.layers.20.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012105925329668693,0.00262599216252013,1.1792032751879693,1.1779061296597322,0.0011000185935120532
model.layers.20.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012137823816075071,-2.036704724650562e-06,1.1792032751879693,1.1791921733601831,9.414685338660078e-06
model.layers.20.linear_attn.in_proj_a.weight,16,1024,0.012137799094962308,0.012137766151203063,2.7141460314794585e-06,1.1792032751879693,1.1792061586991462,-2.4453045861516642e-06
model.layers.20.mlp.gate_proj.weight,3584,1024,0.012137799094962308,0.012111192861721425,0.0021920146340143054,1.1792032751879693,1.1783929712759669,0.0006871621959100294
model.layers.20.mlp.up_proj.weight,3584,1024,0.012137799094962308,0.012011812093792458,0.010379723719610712,1.1792032751879693,1.1754698078013155,0.003166093128480041
model.layers.20.mlp.down_proj.weight,1024,3584,0.012137799094962308,0.01184024603380898,0.024514581171212857,1.1792032751879693,1.171297837894304,0.006704049640979148
model.layers.21.linear_attn.out_proj.weight,1024,2048,0.012137799094962308,0.011737257446604109,0.03299952859859423,1.1792032751879693,1.173503210153675,0.0048338273427757095
model.layers.21.linear_attn.in_proj_qkv.weight,6144,1024,0.012137799094962308,0.012096911203379412,0.0033686413214621957,1.1792032751879693,1.1757076354836495,0.0029644080693064234
model.layers.21.linear_attn.in_proj_z.weight,2048,1024,0.012137799094962308,0.012107102405711579,0.002529016093491765,1.1792032751879693,1.1771949100869188,0.0017031542765435503
model.layers.21.linear_attn.in_proj_b.weight,16,1024,0.012137799094962308,0.012137333901178929,3.832604080367119e-05,1.1792032751879693,1.1791926508245956,9.009781093083369e-06
